"Date","Predicted_AvTemp"
2020-07-31,16.5257096846295
2020-08-01,16.6362545541721
2020-08-02,16.6809480541711
2020-08-03,16.4878909899106
2020-08-04,16.5063612601621
2020-08-05,16.6849594073019
2020-08-06,16.2135346712566
2020-08-07,16.200384587759
2020-08-08,16.3599081576257
2020-08-09,16.5182636325153
2020-08-10,16.2818328577125
2020-08-11,16.2008801987047
2020-08-12,16.2265382674794
2020-08-13,16.5555121419022
2020-08-14,15.9166078869462
2020-08-15,15.7802763046217
2020-08-16,16.0850102172067
2020-08-17,16.0423901346203
2020-08-18,16.2784276693419
2020-08-19,15.9673615843846
2020-08-20,15.9674776424158
2020-08-21,15.923954381047
2020-08-22,15.5411415694364
2020-08-23,15.7430318973742
2020-08-24,15.6609784951822
2020-08-25,15.9987312839581
2020-08-26,15.5434860529174
2020-08-27,15.7676038552023
2020-08-28,15.6475117661078
2020-08-29,15.2125759711748
2020-08-30,14.9437854929747
2020-08-31,15.087051988905
2020-09-01,15.0950977087763
2020-09-02,15.3599059329425
2020-09-03,15.2041831330205
2020-09-04,15.4042952738955
2020-09-05,14.959002369749
2020-09-06,15.1388568789291
2020-09-07,14.8296899407041
2020-09-08,14.8211234618813
2020-09-09,14.4418076468903
2020-09-10,14.8621707201168
2020-09-11,14.5703104983971
2020-09-12,13.7603630675561
2020-09-13,13.6588602762218
2020-09-14,13.7531167524422
2020-09-15,13.8600602935568
2020-09-16,13.8184374313517
2020-09-17,14.2806538565112
2020-09-18,13.7602099708973
2020-09-19,13.583570377091
2020-09-20,13.2028996590767
2020-09-21,13.1817962971247
2020-09-22,13.3607760468241
2020-09-23,13.3840812445431
2020-09-24,12.9392796769267
2020-09-25,13.2087181404978
2020-09-26,13.2916557437294
2020-09-27,13.360982732446
2020-09-28,13.0536122535132
2020-09-29,12.6999970745025
2020-09-30,13.1514472857422
2020-10-01,12.7200511119443
2020-10-02,12.5278724263609
2020-10-03,12.3953576659667
2020-10-04,12.2658445585103
2020-10-05,12.0343541144032
2020-10-06,11.9192199128411
2020-10-07,11.5165957934315
2020-10-08,11.7917762900223
2020-10-09,11.701072562029
2020-10-10,11.6324891609901
2020-10-11,11.2527632849824
2020-10-12,11.3247307219725
2020-10-13,11.0830667753108
2020-10-14,11.0690081527596
2020-10-15,10.5939469050153
2020-10-16,10.9291817189697
2020-10-17,10.6093591702948
2020-10-18,10.856240940683
2020-10-19,10.5573150099251
2020-10-20,10.5411299657236
2020-10-21,10.1410459554241
2020-10-22,10.4544227783072
2020-10-23,9.69491161713291
2020-10-24,9.66789057956856
2020-10-25,9.66431013865086
2020-10-26,9.69522067766012
2020-10-27,9.10941029786507
2020-10-28,9.2359103811578
2020-10-29,9.42700878447877
2020-10-30,9.26540871692772
2020-10-31,9.06612237629056
2020-11-01,8.85057700218978
2020-11-02,9.10003241489626
2020-11-03,8.94743471736238
2020-11-04,8.86418777790401
2020-11-05,8.26895832959398
2020-11-06,8.08637521210504
2020-11-07,8.2385188232251
2020-11-08,7.9504822760917
2020-11-09,7.4823368633548
2020-11-10,8.13934197722993
2020-11-11,8.0225078358664
2020-11-12,7.68326825818209
2020-11-13,7.40846279455183
2020-11-14,7.38859507764886
2020-11-15,6.67376092351737
2020-11-16,6.30645706226901
2020-11-17,6.55758769298542
2020-11-18,6.79688870122511
2020-11-19,6.54780749902938
2020-11-20,6.367086241528
2020-11-21,6.79558410916727
2020-11-22,6.58884880906454
2020-11-23,6.8638708593374
2020-11-24,6.71891797322738
2020-11-25,7.01414267887127
2020-11-26,6.71426858795436
2020-11-27,6.3280038507215
2020-11-28,6.28488440668086
2020-11-29,6.45537669675942
2020-11-30,6.32661005643008
2020-12-01,6.79010085983133
2020-12-02,6.27026799555007
2020-12-03,5.51964099340256
2020-12-04,5.80888589472692
2020-12-05,6.07155374422805
2020-12-06,5.57162769503444
2020-12-07,5.23701504949538
2020-12-08,5.19569906284468
2020-12-09,5.47497724491179
2020-12-10,5.05244131368227
2020-12-11,5.0234782042219
2020-12-12,5.30134732444869
2020-12-13,5.48689808667482
2020-12-14,5.24149044990074
2020-12-15,5.47659163107671
2020-12-16,5.44171179620245
2020-12-17,5.55337404466953
2020-12-18,4.86928522511287
2020-12-19,4.7729005461872
2020-12-20,4.83366080643712
2020-12-21,5.13109307835951
2020-12-22,5.50016034539598
2020-12-23,5.57312600558493
2020-12-24,5.76247639081244
2020-12-25,5.20024597233004
2020-12-26,5.43482251507233
2020-12-27,5.17442745202042
2020-12-28,4.5159565479284
2020-12-29,4.77142173069684
2020-12-30,4.74996154081918
2020-12-31,4.52824406521309
